Fecha,Precio_Petroleo,Precio_Gas,Precio_Carbon,COP/USD
2009-04-08,49.38,62.1,3.63,2411.35
2009-04-07,49.15,62.65,3.5620000000000003,2419.5
2009-04-06,51.05,62.35,3.732,2407.73
2009-04-03,52.51,63.75,3.801,2412.2
2009-04-02,52.64,64.15,3.782,2440.2
2009-04-01,48.39,62.0,3.695,2496.65
2009-03-31,49.66,61.1,3.776,2548.3
2009-03-30,48.41,60.0,3.739,2566.93
2009-03-27,52.38,61.5,3.6310000000000002,2492.55
2009-03-26,54.34,62.0,3.947,2434.9
2009-03-25,52.77,61.85,4.329,2414.3
2009-03-24,53.98,62.25,4.3469999999999995,2366.2
2009-03-23,53.8,62.15,4.294,2358.1
2009-03-20,51.06,62.25,4.227,2360.35
2009-03-19,51.61,62.9,4.174,2338.7
2009-03-18,48.14,61.75,3.684,2380.05
2009-03-17,49.16,61.85,3.8120000000000003,2389.15
2009-03-16,47.35,61.6,3.85,2385.16
2009-03-13,46.25,62.05,3.932,2447.33
2009-03-12,47.03,61.85,3.995,2464.05
2009-03-11,42.33,62.75,3.798,2506.53
2009-03-10,45.71,62.1,3.84,2525.88
2009-03-09,47.07,61.75,3.865,2552.6
2009-03-06,45.52,61.35,3.945,2555.5
2009-03-05,43.61,61.6,4.088,2568.57
2009-03-04,45.38,62.4,4.34,2565.8
2009-03-03,41.65,61.35,4.282,2608.85
2009-03-02,40.15,62.65,4.152,2589.13
2009-02-27,44.76,72.35,4.198,2544.3
2009-02-26,45.22,75.85,4.077,2549.36
2009-02-25,42.5,75.85,4.056,2578.1
2009-02-24,39.96,76.0,4.236,2582.3
2009-02-23,38.44,76.7,4.097,2584.2
2009-02-20,38.94,77.6,4.006,2582.7
2009-02-19,39.48,77.6,4.078,2555.8
2009-02-18,34.62,77.0,4.214,2555.35
2009-02-17,34.93,77.35,4.203,2562.5
2009-02-13,37.51,77.75,4.452,2501.05
2009-02-12,33.98,77.0,4.485,2528.2
2009-02-11,35.94,78.0,4.532,2535.2
2009-02-10,37.55,78.6,4.543,2500.45
2009-02-09,39.56,80.0,4.807,2459.8
2009-02-06,40.17,77.9,4.774,2457.6
2009-02-05,41.17,77.65,4.642,2452.8
2009-02-04,40.32,76.75,4.5969999999999995,2473.2
2009-02-03,40.78,76.0,4.513,2456.9
2009-02-02,40.08,77.25,4.557,2442.95
2009-01-30,41.68,82.6,4.417,2434.6
2009-01-29,41.44,82.9,4.576,2391.45
2009-01-28,42.16,82.65,4.476,2350.66
2009-01-27,41.58,83.05,4.503,2325.07
2009-01-26,45.73,82.25,4.49,2288.29
2009-01-23,46.47,82.0,4.518,2290.85
2009-01-22,43.67,81.75,4.681,2257.2
2009-01-21,43.55,81.35,4.78,2248.76
2009-01-20,38.74,81.25,4.642,2243.6
2009-01-16,36.51,83.5,4.801,2231.55
2009-01-15,35.4,80.9,4.843,2251.79
2009-01-14,37.28,80.15,4.97,2238.9
2009-01-13,37.78,80.1,5.184,2220.75
2009-01-12,37.59,78.8,5.542,2222.85
2009-01-09,40.83,76.9,5.516,2223.7
2009-01-08,41.7,79.15,5.583,2207.76
2009-01-07,42.63,78.65,5.872,2216.03
2009-01-06,48.58,81.25,5.983,2191.5
2009-01-05,48.81,77.65,6.072,2223.03
2009-01-02,46.34,74.35,5.971,2237.2
2008-12-31,44.6,75.65,5.622,2248.58
2008-12-30,39.03,75.1,5.859,2248.65
2008-12-29,40.02,75.2,6.136,2249.78
2008-12-24,35.35,77.95,5.91,2208.01
2008-12-23,38.98,77.9,5.737,2192.68
2008-12-22,39.91,77.85,5.294,2175.75
2008-12-19,33.87,77.45,5.334,2175.5
2008-12-18,36.22,77.5,5.548,2171.2
2008-12-17,40.06,78.0,5.619,2171.53
2008-12-16,43.6,77.4,5.751,2211.53
2008-12-15,44.51,77.4,5.645,2250.4
2008-12-12,46.28,76.0,5.4879999999999995,2264.05
2008-12-11,47.98,76.9,5.598,2267.25
2008-12-10,43.52,73.75,5.686,2305.91
2008-12-09,42.07,74.15,5.579,2312.05
2008-12-08,43.71,73.6,5.566,2337.0
2008-12-05,40.81,72.3,5.742,2337.0
